wav_filename,wav_filesize,transcript
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_41.wav,631162,on the other hand the body loses the same amount of water in different ways including one thousand five hundred millilitres as urine accounting for sixty per cent five hundred millilitres as sweat accounting for twenty per cent
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_42.wav,545062,four hundred millilitres during breathing accounting for sixteen per cent and hundred millilitres in faeces and intestinal waste accounting for four per cent of the water lost
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_43.wav,356982,thus we have learnt about the role of kidneys in osmoregulation and in maintaining the concentration of water and salts in the body
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_4.wav,425526,kidneys are the excretory organs that play a major role in filtering blood and removing excess water and nitrogenous wastes from it in the form of urine
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_5.wav,273390,the kidneys while removing wastes from the blood also regulate the percentage of water and salts in it
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_6.wav,396270,this process of regulating the concentration of water and salts in the body fluids and also maintaining optimum osmotic pressure is called osmoregulation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_7.wav,273390,the word osmoregulation was coined by the scientist rudolf hober in the year 1902
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_8.wav,553422,osmoregulation is usually undertaken by the excretory organs such as nephridia contractile vacuoles and malphigian tubules in invertebrates and by kidneys in vertebrates
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/osmoregulation_9.wav,241624,to understand osmoregulation let us first understand how water enters the body
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_10.wav,372028,he also studied plant cells and concluded that in addition to a cell membrane plant cells also have a cell wall a characteristic unique to plants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_11.wav,355310,schleiden and schwann together formulated the cell theory which stated that both plants and animals are made up of cells and their products such as proteins and lipids
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_12.wav,698872,however the cell theory did not explain the formation of new cells which was clarified by rudolf virchow in 1855 he coined the latin phrase omnis cellulae cellula which meant that new cells arise from pre existing cells and accordingly modified the cell theory
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_13.wav,309334,which now states that all living organisms are composed of cells and products of cells and these cells arise from pre existing cells
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_14.wav,313514,cell research received a further boost with the invention of the electron microscope as it enabled scientists to observe the structure of the cell
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_15.wav,422182,they observed that the structure of a cell varies in plants and animals a plant cell for instance is surrounded by a distinct cell wall on the outside and a plasma membrane on the inside
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_16.wav,255000,whereas an animal cell lacks a cell wall and has a plasma membrane instead that forms the outer cell boundary
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_17.wav,309334,both animal and plant cells have a dense and spherical structure called the nucleus which contains thread like structures called chromosomes
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_18.wav,303482,each chromosome is made of deoxyribonucleic acid or dna which stores the genetic information of the organism
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_19.wav,188126,if the nucleus is membrane bound then the cell is called a eukaryotic cell
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_20.wav,260850,they are found in members of kingdom protista kingdom fungi kingdom plantae and kingdom animalia
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_21.wav,366176,on the other hand cells without a membrane bound nucleus are called prokaryotic cells and members of kingdom monera possess such cells
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_22.wav,316022,both eukaryotic and prokaryotic cells are filled with cytoplasm a semi fluid matrix present inner to the cell membrane
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_23.wav,341098,however in an eukaryotic cell the cytoplasm does not include the nucleoplasm the nucleus matrix filled with the contents of the nucleus
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_24.wav,282584,cytoplasm is a hub of activities and chemical reactions such as protein synthesis that help the cell remain alive
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_25.wav,176422,suspended inside the cytoplasm are distinct structures called organelles
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_26.wav,613608,in eukaryotic cells we find membrane bound organelles such as the endoplasmic reticulum the golgi complex lysosomes mitochondria microbodies and vacuoles as well as non membrane bound organelles such as ribosomes
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_27.wav,368684,interestingly ribosomes are also found in chloroplasts of plant cells as well as the mitochondria and rough endoplasmic reticulum of both plants and animals
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_28.wav,266702,moreover animal cells possess another non membrane bound organelle called the centriole which aids in cell division
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_29.wav,412988,the cytoplasm of prokaryotic cells on the other hand lacks membrane bound organelles but contains ribosomes and fragments of extra chromosomal dna called plasmids
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_31.wav,847666,for instance mycoplasma measure only 0 3 microns in length whereas human red blood cells are about seven microns in diameter and nerve cells measure around four to hundred microns amazingly the ostrich egg is the largest isolated single cell and it measures seventeen to nineteen centimetres in length and fourteen to fifteen centimetres in width
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_32.wav,260014,moreover the shapes of cells range from disc like to thread like and from polygonal to columnar and cuboid
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_33.wav,325216,today though we have gained a lot of information about cells scientists are still engaged in unlocking the secrets of the cell and its organelles
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_3.wav,255000,millions of animal and plant species of varying sizes and shapes inhabit the earth and they all have one thing in common
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_4.wav,184782,they are all made up of cells the fundamental unit of life in living organisms
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_5.wav,188962,scientists didnt know about the existence of cells until the invention of the microscope
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_6.wav,335248,anton von leeuwenhoek an amateur dutch scientist is credited as the first person to see and describe living cells
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_7.wav,254164,later robert brown expanded on leeunwenhoeks studies and pointed to the presence of a cell nucleus
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_8.wav,410480,in 1838 german botanist matthias schleiden examined numerous plant species and concluded that plants have different types of cells which form plant tissues
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/overview_cell_9.wav,484876,a year later theodore schwann a british zoologist examined different animal cells and discovered that the cells have a thin outer layer which we now know as the cell or plasma membrane
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_10.wav,283420,depending on the concentration of the pollutants and the duration of exposure plants and animals are affected in different ways
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_11.wav,474846,when plants are exposed to polluted air they may exhibit leaf blade damage cellular collapse premature aging reduced growth and crop yields or the plants may even die
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_12.wav,282584,like plants the harmful effects of air pollutants are seen in animals including human beings
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_13.wav,366176,eye and nasal irritation headache shortness of breath and respiratory diseases are some of the harmful effects of air pollutants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_14.wav,301810,every year the health of people and roadside plants has been deteriorating due to a continuous rise in air pollution
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_16.wav,337756,in 1986 our government passed the environment protection act with a view to take preventive actions to control environmental pollution
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_17.wav,500760,this act made several industries thermal power plants and smelters adopt various methods to separate or filter particulate and gaseous matter that were released into the atmosphere through their smokestacks
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_18.wav,459800,one of the most widely used methods to filter particulate matter uses an electrostatic precipitator which is capable of removing over 99 per cent of particulate matter present in industrial exhaust
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_19.wav,336084,another method requires the use of scrubbers however this method is incapable of removing very tiny particulate matter
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_20.wav,450604,according to the central pollution control board or cpcb particulate matter measuring 2 point 5 micrometers or less in diameter is responsible for causing many respiratory diseases
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_21.wav,257506,apart from pollutants released from industries automobile exhausts are also a potent source of air pollution
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_22.wav,324380,with the ever increasing number of vehicles in our country it has become essential to take proper measures to minimise the release of vehicular exhausts
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_23.wav,295960,for instance the use of catalytic converters and unleaded petrol or diesel has helped reduce vehicular pollution considerably
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_24.wav,341098,did you know that catalytic converters contain catalysts made of expensive metals such as platinum palladium and rhodium
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_25.wav,428034,when fitted into vehicles a catalytic converter changes poisonous exhaust gases such as un burnt hydrocarbons into carbon dioxide and water
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_26.wav,457292,likewise carbon monoxide and nitric oxide are converted into carbon dioxide and nitrogen gas respectively catalytic converters thus reduce the emission of poisonous gases
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_27.wav,321872,however vehicles fitted with catalytic converters should use unleaded petrol as lead in the petrol inactivates the catalyst
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_28.wav,295960,in addition the use of compressed natural gas or cng has also proved very helpful in reducing air pollution
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_29.wav,418840,interestingly the use of cng was accelerated when a public interest litigation was filed in the supreme court of india due to serious air pollution problems in delhi in the 1990s
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_2.wav,189798,in this module you will learn about air pollution and its control
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_30.wav,387074,the court asked the government to take appropriate measures in a specified time frame also included converting all diesel buses to cng buses
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_31.wav,276732,in fact by the end of 2002 all buses in delhi were running on cheaper and efficient cng
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_32.wav,377044,besides the use of cng unleaded petrol and catalytic converters the government of delhi has also taken several other measures to control air pollution
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_33.wav,300138,this includes the use of low sulphur petrol and diesel and the implementation of stringent pollution level norms for vehicles
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_34.wav,293452,moreover the indian government formulated a new auto fuel policy to reduce vehicular pollution in other cities as well
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_35.wav,417168,this policy was based on the european standards or euro norms and took effect in 2000 these norms are more stringent and required vehicle engines to be upgraded
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_36.wav,206516,the implementation of these stringent norms has considerably improved air quality
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_37.wav,260014,however another air pollutant noise also required serious attention and so
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_38.wav,365340,amendments were made to the air prevention and control of pollution act which was implemented in india in 1981 to include noise as an air pollutant
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_39.wav,240788,noise is an undesirable high level of sound which has an adverse effect on human beings
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_3.wav,271718,every time you stop at a traffic signal you are compelled to cover your nose or else you end up breathing polluted air
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_40.wav,384566,studies show that exposure to a sound level of 150 decibels or more may damage the eardrum thereby permanently impairing hearing ability
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_41.wav,586022,in fact even prolonged exposure to lower sound levels such drilling and industrial noise could have the same effect noise also causes sleeplessness stress increased heartbeat and an altered breathing pattern
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_42.wav,324380,considering these harmful effects the government has taken stringent measures to regulate sound levels in cities as well as industrial belts
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_43.wav,381222,for instance in cities the areas around hospitals and schools have been declared no horn zones and time limits have been set for the use of loudspeakers
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_44.wav,416332,industries have also been encouraged to use sound absorbent materials and workers too who are exposed to loud sound levels are being encouraged by the government to use ear muffs
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_45.wav,421346,although our country has several legislative measures to prevent and control air pollution it is our individual responsibility to control pollution levels to ensure a healthy environment
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_5.wav,700544,pollution simply put is an undesirable change in the physical chemical or biological characteristics of air water land or soil that may have detrimental effects on living organisms substances that bring about such undesirable changes are called pollutants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_6.wav,188126,the air we breathe has become highly polluted over the last decade
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_7.wav,263358,due to air pollutants such as automobile exhausts chemicals and toxic gases from industries and
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_8.wav,194812,natural particulate matter such as dust pollen and ash
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/pollution_9.wav,249984,these pollutants not only pollute the air but also have detrimental effects on all living organisms
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_10.wav,260166,a dual control switch has three terminals say a b and c
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_11.wav,317010,the middle terminal b is common to both a and c and is connected to the live wire of the supply lines
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_12.wav,493388,so when the switch is flipped to a side say towards terminal c terminal b connects with terminal c and the circuit is closed and the electric current passes through the circuit
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_13.wav,496732,similarly when the switch is flipped towards terminal a the combination of terminals b and a get connected and the electric current passes through the circuit connected to terminal a
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_14.wav,378032,hence a dual control switch controls two different electric circuits one after the other but not both at the same time
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_15.wav,378032,now let us study an example of how dual control switches are used to operate an electric bulb from the two ends of a staircase
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_16.wav,556918,while connecting the dual control switch for the staircase switch s one is fitted at the bottom of the staircase while switch s two is fitted after the topmost stair and the bulb is connected between them
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_17.wav,262674,the switches s one and s two operate the connected electric bulb independently
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_18.wav,194130,let us now look at the working of the combination of these two switches
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_19.wav,441560,lets say the junction points in switch s one are a b c and for switch s two are d e f
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_20.wav,539364,so if switch s two is off and switch s one is used to operate the bulb the connection ba changes to bc which completes the circuit making the bulb glow
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_21.wav,558590,on the other hand if switch s one is off and switch s two is used to operate the bulb the connection ef changes to ed which again completes the circuit making the bulb glow
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_22.wav,312830,furthermore if the bulb is on then it can be turned off using either of the switches s one or s two
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_23.wav,239268,so when switch s one is used the connection changes from bc to ba
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_24.wav,235090,and when switch s two is used the connection changes from ed to ef
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_25.wav,485028,similar to the staircase wiring dual control switches can also be installed at the opposite ends of a long corridor and … at the entrance of a room and inside the room
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_27.wav,435710,dual control switches can be used to operate not only electric bulbs but also other electric appliances such as television fan and so on
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_28.wav,209176,thus we have looked into the construction and working of dual control switches
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_2.wav,194128,in this module you will learn about dual control switches
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_3.wav,274376,we know that an electrical appliance can be switched on or off using its corresponding electric switch
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_4.wav,562768,but imagine a long corridor with an electric bulb whose switch is located at one end of the corridor to switch on and switch off this bulb one has to walk from one end of the corridor to the other each time
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_5.wav,528494,such a situation causes inconvenience so wouldnt it be better if there are two switches that can operate the electric bulb from both ends of the corridor how would this be possible
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_7.wav,515956,a dual control switch is a specially designed one that controls two electric circuits one at a time it is also known as a single pole double throw switch or spdt switch
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_8.wav,384716,in other words a dual control switch operates a single electrical appliance using two separate switches located at different places
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/power_9.wav,192456,let us now see the connections and working of dual control switches
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_10.wav,418840,the remains of dead animals plant wastes and droppings of animals all get buried in the soil and gradually transform into manure
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_11.wav,335248,the seedlings depend on this manure which is the only source of nutrients for them to survive and grow into a complete plant
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_12.wav,185618,furthermore rain is the only source of water for these plants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_13.wav,310170,our ancestors must have observed this phenomenon which is why they started producing new plants by way of seeds
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_14.wav,268374,initially man collected seeds and raised new plants with the intention of procuring food for himself
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_15.wav,435558,in addition he started domesticating animals such as cow buffalo sheep and poultry to obtain food and raw materials
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_16.wav,445588,this practice of cultivating plants for food and rearing of animals to obtain meat milk eggs and other products is called agriculture
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_17.wav,299302,as a part of the development of agriculture man cleared forests and brought more land under cultivation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_18.wav,273390,he started growing a single type of plant over a large area and called the plant as crop
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_19.wav,563452,the crops that were cultivated included almost all edible plants such as rice wheat jowar gram groundnut mustard citrus fruits and green vegetables as food crops
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_20.wav,382894,and plants such as sudan grass rhodes grass and berseem grass as fodder crops to feed the domesticated animals
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_21.wav,449768,today agriculture involves cultivation of important crops through scientific methods known as agricultural practices to ensure a quality production
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_22.wav,359488,in fact farmers take the responsibility of raising new plants and nurturing them at every step in order to obtain a good yield
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_23.wav,263358,this is why cultivation of plants through agriculture ensures consistency and a proper yield of crops
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_24.wav,233266,thus we have learned how man started and developed the practice of agriculture
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_2.wav,183946,in this module you will learn about the advent of agriculture
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_3.wav,353638,do you know that many a time seeds germinate and plants grow on their own without any person sowing and nurturing them
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_4.wav,243296,plants are able to grow on their own with the help of nature let us see how
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_5.wav,297630,many wild plants grow in nature the seeds falling from the bursting of ripe fruits of these plants are
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_6.wav,319364,carried off to distant places by agents such as wind water animals and birds
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_7.wav,252492,in some cases the pods burst open and the seeds get dispersed to distant places
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_8.wav,402956,the chances of germination of these seeds are very less because they are scattered over long distances and may not have favourable conditions to grow
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/quality_food_9.wav,259178,if some seeds happen to germinate the seedlings again depend on nature for nutrition
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_10.wav,356982,in adaptive divergence animals of the same or closely related group exhibit great divergence in their morphology when found in a different habitat
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_12.wav,207352,these finches had originally come from the south american mainland to the galapagos islands
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_13.wav,438902,with the passage of time they multiplied and began to compete with each other for food as a result all the food resources on the islands were used to the optimum
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_14.wav,287600,to take advantage of all the available food sources on the islands the finches adapted themselves to the different varieties of food
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_15.wav,244132,one observable trait that pointed to this adaptation was the altered beaks of different species of finches
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_16.wav,234102,their beaks divided them into specialised insectivorous and vegetarian varieties respectively
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_17.wav,362832,another type of adaptive radiation is adaptive convergence where animals of unrelated groups occupying same habitat exhibit common features
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_18.wav,453948,for example australian marsupials such as the kangaroo marsupial rat banded anteater tiger cat tasmanian wolf and koala
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_19.wav,265866,marsupial mammals are characterised by their pouch in which the female carries the young through the initial days of infancy
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_20.wav,647880,many different types of marsupials with different ancestry have evolved on the continent of australia this type of evolution where several adaptive radiations have occurred in an isolated geographical area with several habitats is known as convergent evolution
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_21.wav,245804,on tracing the evolution of these marsupials it was found that the drifting of the continents had shaped their history
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_22.wav,941288,when the ancient landmasses of laurasia and gondwana broke apart to form separate continents the marsupials were also divided into two groups while one group of marsupials was isolated on the australian island the other group remained in south america thereafter the marsupials on both these continents evolved in a parallel manner and hence this is also known as parallel evolution
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_23.wav,501596,interestingly on comparing marsupials and placental mammals of australia we find similar adaptive radiations between them although they have separate lineages they resemble each other physically
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_24.wav,334412,studies show that the impelling causes of adaptive radiation are the need for food safety and for better breeding grounds
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_25.wav,260014,thus the process of adaptive radiation illustrates how life forms have modified and evolved into new forms
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_3.wav,350294,during his long expedition on the hms beagle charles darwin carried out several interesting studies on the geology of different places
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_4.wav,393762,one of the observations crucial to his theory of evolution was made by him on the galapagos islands which are near the equator in the pacific ocean
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_5.wav,430542,the galapagos is an archipelago of volcanic islands with varied wildlife what amazed darwin most was the extensive variety of finches on these islands
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_6.wav,253328,these species of finches differed from each other with respect to the shape of their beaks and their overall size
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_7.wav,413824,darwin observed that all these species had evolved on these islands these finches also known as darwins finches demonstrated the concept of adaptive radiation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_8.wav,452276,it is a type of evolution in which species in the same geographic area derived from a common ancestor successfully adapt themselves to their natural environment due to natural selection
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/radiation_9.wav,243296,adaptive radiation is of two types adaptive divergence and adaptive convergence
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_02.wav,186454,in this module you will learn about the anatomy of dicot and monocot roots
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_03.wav,423018,the root is one of the key organs that helps distinguish between a dicot and a monocot plant lets observe the transverse section of the matured zone of roots to understand their internal structure
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_05.wav,182274,the outermost single layered tissue of the dicot root is called the epidermis
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_06.wav,254164,on the epidermis you will also find some extended epidermal cells which are unicellular root hairs
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_07.wav,251656,the epidermis is followed by cortex which is formed of several layers of thin walled parenchymatous cells
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_09.wav,346950,the innermost layer of the cortex comprises barrel shaped cells without any intercellular spaces this layer is known as the endodermis
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_10.wav,397106,the tangential and radial walls of the endodermal cells have deposits of a water impermeable material or suberin which is also called casparian strips
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_11.wav,216546,suberin is a waxy waterproof substance present in the cell walls of cork tissue in plants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_12.wav,425526,going back to the transverse section of the dicot root after the endodermis a few layers of thick walled parenchymatous cells are present in the tissue this is known as the pericyle
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_13.wav,284256,secondary growth such as initiation of lateral roots and vascular cambium takes place in the cells of the pericycle
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_14.wav,201500,notice that the pith in the tissue of the dicot root is extremely small and is undeveloped
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_15.wav,176422,typically there are two to four xylem and phloem patches in a dicot root
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_16.wav,197320,in the later stages a cambium ring gets formed between the xylem and phloem
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_17.wav,395434,some radially arranged parenchymatous cells are found between the vascular bundles these cells form the conjunctive tissue which is specialised for storage of water
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_18.wav,363668,the tissues present inside the endodermis namely the pericycle vascular bundles and pith are collectively known as stele
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_19.wav,295960,lets now take a look at how the monocot root is organised internally in many aspects it is similar to the dicot root
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_20.wav,440572,on comparing the two roots we find the monocot root also consists of epidermis cortex endodermis pericycle vascular bundle and pith
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_21.wav,423854,however there are some differences the monocot root can have many xylem bundles sometimes as many as six whereas the dicot root does not have quite as many
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_22.wav,168064,moreover in a monocot root the pith is well developed
